video_file,feature_path,sentence_id,sentence,category
865A.mp4,features/pose_data/865A.npy,865,Avoid scratching the rash to prevent infection.,Treatment and diagnosis
866A.mp4,features/pose_data/866A.npy,866,Take deep breaths to help you relax.,Treatment and diagnosis
866B.mp4,features/pose_data/866B.npy,866,Take deep breaths to help you relax.,Treatment and diagnosis
867A.mp4,features/pose_data/867A.npy,867,Avoid eating raw meat or fish.,Treatment and diagnosis
867B.mp4,features/pose_data/867B.npy,867,Avoid eating raw meat or fish.,Treatment and diagnosis
868A.mp4,features/pose_data/868A.npy,868,Avoid tight shoes to help your feet heal.,Treatment and diagnosis
868B.mp4,features/pose_data/868B.npy,868,Avoid tight shoes to help your feet heal.,Treatment and diagnosis
869A.mp4,features/pose_data/869A.npy,869,Take this syrup three times a day.,Treatment and diagnosis
869B.mp4,features/pose_data/869B.npy,869,Take this syrup three times a day.,Treatment and diagnosis
870A.mp4,features/pose_data/870A.npy,870,Avoid touching your eyes with dirty hands.,Treatment and diagnosis
870B.mp4,features/pose_data/870B.npy,870,Avoid touching your eyes with dirty hands.,Treatment and diagnosis
871A.mp4,features/pose_data/871A.npy,871,Use a mild soap to wash your skin.,Treatment and diagnosis
871B.mp4,features/pose_data/871B.npy,871,Use a mild soap to wash your skin.,Treatment and diagnosis
872B.mp4,features/pose_data/872B.npy,872,Avoid sitting in one position for too long.,Treatment and diagnosis
872A.mp4,features/pose_data/872A.npy,872,Avoid sitting in one position for too long.,Treatment and diagnosis
873A.mp4,features/pose_data/873A.npy,873,Take this medicine with a banana if you feel nauseous.,Treatment and diagnosis
873B.mp4,features/pose_data/873B.npy,873,Take this medicine with a banana if you feel nauseous.,Treatment and diagnosis
874B.mp4,features/pose_data/874B.npy,874,Avoid using strong chemicals on your skin.,Treatment and diagnosis
874A.mp4,features/pose_data/874A.npy,874,Avoid using strong chemicals on your skin.,Treatment and diagnosis
875A.mp4,features/pose_data/875A.npy,875,Use a soft toothbrush to protect your gum,Treatment and diagnosis
875B.mp4,features/pose_data/875B.npy,875,Use a soft toothbrush to protect your gum,Treatment and diagnosis
876B.mp4,features/pose_data/876B.npy,876,Avoid eating too much pepper or spices.,Treatment and diagnosis
876A.mp4,features/pose_data/876A.npy,876,Avoid eating too much pepper or spices.,Treatment and diagnosis
877B.mp4,features/pose_data/877B.npy,877,Take this medicine with a glass of coconut water.,Treatment and diagnosis
877A.mp4,features/pose_data/877A.npy,877,Take this medicine with a glass of coconut water.,Treatment and diagnosis
879A.mp4,features/pose_data/879A.npy,879,Avoid eating too much fried egg.,Treatment and diagnosis
879B.mp4,features/pose_data/879B.npy,879,Avoid eating too much fried egg.,Treatment and diagnosis
881A.mp4,features/pose_data/881A.npy,881,Avoid using too much salt in your cooking.,Treatment and diagnosis
881B.mp4,features/pose_data/881B.npy,881,Avoid using too much salt in your cooking.,Treatment and diagnosis
883A.mp4,features/pose_data/883A.npy,883,Avoid eating too much processed cheese.,Treatment and diagnosis
883B.mp4,features/pose_data/883B.npy,883,Avoid eating too much processed cheese.,Treatment and diagnosis
884A.mp4,features/pose_data/884A.npy,884,Take this medicine with a glass of soy milk.,Treatment and diagnosis
884B.mp4,features/pose_data/884B.npy,884,Take this medicine with a glass of soy milk.,Treatment and diagnosis
885B.mp4,features/pose_data/885B.npy,885,Avoid standing for too long without resting.,Treatment and diagnosis
885A.mp4,features/pose_data/885A.npy,885,Avoid standing for too long without resting.,Treatment and diagnosis
886A.mp4,features/pose_data/886A.npy,886,Use a gentle lotion to moisturize your skin.,Treatment and diagnosis
886B.mp4,features/pose_data/886B.npy,886,Use a gentle lotion to moisturize your skin.,Treatment and diagnosis
887B.mp4,features/pose_data/887B.npy,887,Avoid eating too much canned fruit.,Treatment and diagnosis
887A.mp4,features/pose_data/887A.npy,887,Avoid eating too much canned fruit.,Treatment and diagnosis
888A.mp4,features/pose_data/888A.npy,888,Avoid using too much powder on your skin.,Treatment and diagnosis
888B.mp4,features/pose_data/888B.npy,888,Avoid using too much powder on your skin.,Treatment and diagnosis
889A.mp4,features/pose_data/889A.npy,889,Use a cold pack to reduce swelling.,Treatment and diagnosis
889B.mp4,features/pose_data/889B.npy,889,Use a cold pack to reduce swelling.,Treatment and diagnosis
890B.mp4,features/pose_data/890B.npy,890,Avoid eating too much fried potato.,Treatment and diagnosis
890A.mp4,features/pose_data/890A.npy,890,Avoid eating too much fried potato.,Treatment and diagnosis
891B.mp4,features/pose_data/891B.npy,891,Take this medicine with a glass of hibiscus tea.,Treatment and diagnosis
891A.mp4,features/pose_data/891A.npy,891,Take this medicine with a glass of hibiscus tea.,Treatment and diagnosis
892A.mp4,features/pose_data/892A.npy,892,Avoid wearing tight belts around your waist.,Treatment and diagnosis
892B.mp4,features/pose_data/892B.npy,892,Avoid wearing tight belts around your waist.,Treatment and diagnosis
893B.mp4,features/pose_data/893B.npy,893,Use a clean cloth to cover your mouth when coughing.,Treatment and diagnosis
893A.mp4,features/pose_data/893A.npy,893,Use a clean cloth to cover your mouth when coughing.,Treatment and diagnosis
895A.mp4,features/pose_data/895A.npy,895,Avoid using too much hair oil.,Treatment and diagnosis
895B.mp4,features/pose_data/895B.npy,895,Avoid using too much hair oil.,Treatment and diagnosis
896B.mp4,features/pose_data/896B.npy,896,Use a soft pillow to support your neck.,Treatment and diagnosis
896A.mp4,features/pose_data/896A.npy,896,Use a soft pillow to support your neck.,Treatment and diagnosis
897A.mp4,features/pose_data/897A.npy,897,Avoid eating too much fried bean cake.,Treatment and diagnosis
897B.mp4,features/pose_data/897B.npy,897,Avoid eating too much fried bean cake.,Treatment and diagnosis
898A.mp4,features/pose_data/898A.npy,898,Take this medicine with a glass of ginger tea.,Treatment and diagnosis
898B.mp4,features/pose_data/898B.npy,898,Take this medicine with a glass of ginger tea.,Treatment and diagnosis
899B.mp4,features/pose_data/899B.npy,899,Avoid wearing heavy jewelry on your hands.,Treatment and diagnosis
899A.mp4,features/pose_data/899A.npy,899,Avoid wearing heavy jewelry on your hands.,Treatment and diagnosis
900A.mp4,features/pose_data/900A.npy,900,Use a clean tissue to wipe your nose.,Treatment and diagnosis
900B.mp4,features/pose_data/900B.npy,900,Use a clean tissue to wipe your nose.,Treatment and diagnosis
901A.mp4,features/pose_data/901A.npy,901,My eyes hurt when I look at light.,Ophthalmology & Vision Care
901B.mp4,features/pose_data/901B.npy,901,My eyes hurt when I look at light.,Ophthalmology & Vision Care
902A.mp4,features/pose_data/902A.npy,902,"Everything looks blurry, even with my glasses.",Ophthalmology & Vision Care
902B.mp4,features/pose_data/902B.npy,902,"Everything looks blurry, even with my glasses.",Ophthalmology & Vision Care
903A.mp4,features/pose_data/903A.npy,903,My eyes feel dry and itchy all day.,Ophthalmology & Vision Care
903B.mp4,features/pose_data/903B.npy,903,My eyes feel dry and itchy all day.,Ophthalmology & Vision Care
904A.mp4,features/pose_data/904A.npy,904,I see black spots floating in my vision.,Ophthalmology & Vision Care
904B.mp4,features/pose_data/904B.npy,904,I see black spots floating in my vision.,Ophthalmology & Vision Care
905B.mp4,features/pose_data/905B.npy,905,"My eyes water a lot, especially outside.",Ophthalmology & Vision Care
905A.mp4,features/pose_data/905A.npy,905,"My eyes water a lot, especially outside.",Ophthalmology & Vision Care
906B.mp4,features/pose_data/906B.npy,906,I can’t see clearly at night anymore.,Ophthalmology & Vision Care
906A.mp4,features/pose_data/906A.npy,906,I can’t see clearly at night anymore.,Ophthalmology & Vision Care
907A.mp4,features/pose_data/907A.npy,907,My eyelids are swollen and red.,Ophthalmology & Vision Care
907B.mp4,features/pose_data/907B.npy,907,My eyelids are swollen and red.,Ophthalmology & Vision Care
909B.mp4,features/pose_data/909B.npy,909,I feel like there’s sand in my eyes.,Ophthalmology & Vision Care
909A.mp4,features/pose_data/909A.npy,909,I feel like there’s sand in my eyes.,Ophthalmology & Vision Care
910A.mp4,features/pose_data/910A.npy,910,Bright lights make my head ache.,Ophthalmology & Vision Care
910B.mp4,features/pose_data/910B.npy,910,Bright lights make my head ache.,Ophthalmology & Vision Care
911A.mp4,features/pose_data/911A.npy,911,When did your eye problem start?,Ophthalmology & Vision Care
911B.mp4,features/pose_data/911B.npy,911,When did your eye problem start?,Ophthalmology & Vision Care
912A.mp4,features/pose_data/912A.npy,912,Do you use eye drops or medications?,Ophthalmology & Vision Care
912B.mp4,features/pose_data/912B.npy,912,Do you use eye drops or medications?,Ophthalmology & Vision Care
913B.mp4,features/pose_data/913B.npy,913,Have you been rubbing your eyes a lot?,Ophthalmology & Vision Care
913A.mp4,features/pose_data/913A.npy,913,Have you been rubbing your eyes a lot?,Ophthalmology & Vision Care
914A.mp4,features/pose_data/914A.npy,914,Do you wear contact lenses or glasses?,Ophthalmology & Vision Care
914B.mp4,features/pose_data/914B.npy,914,Do you wear contact lenses or glasses?,Ophthalmology & Vision Care
915A.mp4,features/pose_data/915A.npy,915,Does anyone in your family have eye issues?,Ophthalmology & Vision Care
915B.mp4,features/pose_data/915B.npy,915,Does anyone in your family have eye issues?,Ophthalmology & Vision Care
917B.mp4,features/pose_data/917B.npy,917,Are you allergic to any medicines?,Ophthalmology & Vision Care
917A.mp4,features/pose_data/917A.npy,917,Are you allergic to any medicines?,Ophthalmology & Vision Care
918B.mp4,features/pose_data/918B.npy,918,Do you spend hours on phones or computers?,Ophthalmology & Vision Care
918A.mp4,features/pose_data/918A.npy,918,Do you spend hours on phones or computers?,Ophthalmology & Vision Care
919A.mp4,features/pose_data/919A.npy,919,Does your vision get worse in the evening?,Ophthalmology & Vision Care
919B.mp4,features/pose_data/919B.npy,919,Does your vision get worse in the evening?,Ophthalmology & Vision Care
920A.mp4,features/pose_data/920A.npy,920,Have you noticed any vision changes?,Ophthalmology & Vision Care
920B.mp4,features/pose_data/920B.npy,920,Have you noticed any vision changes?,Ophthalmology & Vision Care
921B.mp4,features/pose_data/921B.npy,921,Sit here and cover your left eye with your hand.,Ophthalmology & Vision Care
921A.mp4,features/pose_data/921A.npy,921,Sit here and cover your left eye with your hand.,Ophthalmology & Vision Care
922B.mp4,features/pose_data/922B.npy,922,Look straight ahead at the chart on the wall.,Ophthalmology & Vision Care
922A.mp4,features/pose_data/922A.npy,922,Look straight ahead at the chart on the wall.,Ophthalmology & Vision Care
923A.mp4,features/pose_data/923A.npy,923,"Follow my finger with your eyes, don’t move your head.",Ophthalmology & Vision Care
923B.mp4,features/pose_data/923B.npy,923,"Follow my finger with your eyes, don’t move your head.",Ophthalmology & Vision Care
924B.mp4,features/pose_data/924B.npy,924,Let me shine a light to check your pupils.,Ophthalmology & Vision Care
924A.mp4,features/pose_data/924A.npy,924,Let me shine a light to check your pupils.,Ophthalmology & Vision Care
925A.mp4,features/pose_data/925A.npy,925,Blink slowly while I examine your eyelids.,Ophthalmology & Vision Care
925B.mp4,features/pose_data/925B.npy,925,Blink slowly while I examine your eyelids.,Ophthalmology & Vision Care
926B.mp4,features/pose_data/926B.npy,926,I’ll put drops in your eyes to numb them.,Ophthalmology & Vision Care
926A.mp4,features/pose_data/926A.npy,926,I’ll put drops in your eyes to numb them.,Ophthalmology & Vision Care
928A.mp4,features/pose_data/928A.npy,928,"Look to the left, then right, then up and down.",Ophthalmology & Vision Care
928B.mp4,features/pose_data/928B.npy,928,"Look to the left, then right, then up and down.",Ophthalmology & Vision Care
929B.mp4,features/pose_data/929B.npy,929,Read the smallest line you can see on the chart.,Ophthalmology & Vision Care
929A.mp4,features/pose_data/929A.npy,929,Read the smallest line you can see on the chart.,Ophthalmology & Vision Care
930A.mp4,features/pose_data/930A.npy,930,I’ll use a microscope to see inside your eye.,Ophthalmology & Vision Care
930B.mp4,features/pose_data/930B.npy,930,I’ll use a microscope to see inside your eye.,Ophthalmology & Vision Care
931A.mp4,features/pose_data/931A.npy,931,Your eyes are strained from too much screen time.,Ophthalmology & Vision Care
931B.mp4,features/pose_data/931B.npy,931,Your eyes are strained from too much screen time.,Ophthalmology & Vision Care
934A.mp4,features/pose_data/934A.npy,934,You’re developing cataracts; surgery can fix this.,Ophthalmology & Vision Care
934B.mp4,features/pose_data/934B.npy,934,You’re developing cataracts; surgery can fix this.,Ophthalmology & Vision Care
935B.mp4,features/pose_data/935B.npy,935,Your eye pressure is high—this is called glaucoma.,Ophthalmology & Vision Care
935A.mp4,features/pose_data/935A.npy,935,Your eye pressure is high—this is called glaucoma.,Ophthalmology & Vision Care
936A.mp4,features/pose_data/936A.npy,936,You need stronger glasses for reading.,Ophthalmology & Vision Care
936B.mp4,features/pose_data/936B.npy,936,You need stronger glasses for reading.,Ophthalmology & Vision Care
937B.mp4,features/pose_data/937B.npy,937,Your eyes are dry—use artificial tears daily.,Ophthalmology & Vision Care
937A.mp4,features/pose_data/937A.npy,937,Your eyes are dry—use artificial tears daily.,Ophthalmology & Vision Care
938B.mp4,features/pose_data/938B.npy,938,You have an allergy causing redness and itching.,Ophthalmology & Vision Care
938A.mp4,features/pose_data/938A.npy,938,You have an allergy causing redness and itching.,Ophthalmology & Vision Care
939A.mp4,features/pose_data/939A.npy,939,Your vision issue is due to diabetes—control sugar.,Ophthalmology & Vision Care
939B.mp4,features/pose_data/939B.npy,939,Your vision issue is due to diabetes—control sugar.,Ophthalmology & Vision Care
940B.mp4,features/pose_data/940B.npy,940,Your eyes are healthy—no serious problems found.,Ophthalmology & Vision Care
940A.mp4,features/pose_data/940A.npy,940,Your eyes are healthy—no serious problems found.,Ophthalmology & Vision Care
941A.mp4,features/pose_data/941A.npy,941,Use these drops twice a day for one week.,Ophthalmology & Vision Care
941B.mp4,features/pose_data/941B.npy,941,Use these drops twice a day for one week.,Ophthalmology & Vision Care
942A.mp4,features/pose_data/942A.npy,942,Wear sunglasses whenever you go outside.,Ophthalmology & Vision Care
942B.mp4,features/pose_data/942B.npy,942,Wear sunglasses whenever you go outside.,Ophthalmology & Vision Care
943B.mp4,features/pose_data/943B.npy,943,Avoid rubbing your eyes—it makes it worse.,Ophthalmology & Vision Care
943A.mp4,features/pose_data/943A.npy,943,Avoid rubbing your eyes—it makes it worse.,Ophthalmology & Vision Care
944A.mp4,features/pose_data/944A.npy,944,Come back in two weeks for a follow-up.,Ophthalmology & Vision Care
944B.mp4,features/pose_data/944B.npy,944,Come back in two weeks for a follow-up.,Ophthalmology & Vision Care
946B.mp4,features/pose_data/946B.npy,946,Apply this ointment to your eyelids at night.,Ophthalmology & Vision Care
946A.mp4,features/pose_data/946A.npy,946,Apply this ointment to your eyelids at night.,Ophthalmology & Vision Care
947B.mp4,features/pose_data/947B.npy,947,Drink more water to keep your eyes moist.,Ophthalmology & Vision Care
947A.mp4,features/pose_data/947A.npy,947,Drink more water to keep your eyes moist.,Ophthalmology & Vision Care
948A.mp4,features/pose_data/948A.npy,948,Limit screen time and take breaks every hour.,Ophthalmology & Vision Care
948B.mp4,features/pose_data/948B.npy,948,Limit screen time and take breaks every hour.,Ophthalmology & Vision Care
949A.mp4,features/pose_data/949A.npy,949,Use a clean cloth to wipe your eyes daily.,Ophthalmology & Vision Care
949B.mp4,features/pose_data/949B.npy,949,Use a clean cloth to wipe your eyes daily.,Ophthalmology & Vision Care
950B.mp4,features/pose_data/950B.npy,950,Buy glasses with blue light protection.,Ophthalmology & Vision Care
950A.mp4,features/pose_data/950A.npy,950,Buy glasses with blue light protection.,Ophthalmology & Vision Care
951A.mp4,features/pose_data/951A.npy,951,Don’t worry—this is common and treatable.,Ophthalmology & Vision Care
951B.mp4,features/pose_data/951B.npy,951,Don’t worry—this is common and treatable.,Ophthalmology & Vision Care
952A.mp4,features/pose_data/952A.npy,952,Your eyes will feel better in a few days.,Ophthalmology & Vision Care
952B.mp4,features/pose_data/952B.npy,952,Your eyes will feel better in a few days.,Ophthalmology & Vision Care
954B.mp4,features/pose_data/954B.npy,954,We’ll find the best solution for you.,Ophthalmology & Vision Care
954A.mp4,features/pose_data/954A.npy,954,We’ll find the best solution for you.,Ophthalmology & Vision Care
955B.mp4,features/pose_data/955B.npy,955,Let me explain the steps slowly.,Ophthalmology & Vision Care
955A.mp4,features/pose_data/955A.npy,955,Let me explain the steps slowly.,Ophthalmology & Vision Care
956A.mp4,features/pose_data/956A.npy,956,Take deep breaths—the exam won’t hurt.,Ophthalmology & Vision Care
956B.mp4,features/pose_data/956B.npy,956,Take deep breaths—the exam won’t hurt.,Ophthalmology & Vision Care
957B.mp4,features/pose_data/957B.npy,957,You’re doing great—keep your head still.,Ophthalmology & Vision Care
957A.mp4,features/pose_data/957A.npy,957,You’re doing great—keep your head still.,Ophthalmology & Vision Care
958A.mp4,features/pose_data/958A.npy,958,Ask questions if you don’t understand.,Ophthalmology & Vision Care
958B.mp4,features/pose_data/958B.npy,958,Ask questions if you don’t understand.,Ophthalmology & Vision Care
959A.mp4,features/pose_data/959A.npy,959,We’ll help you manage this condition.,Ophthalmology & Vision Care
959B.mp4,features/pose_data/959B.npy,959,We’ll help you manage this condition.,Ophthalmology & Vision Care
960A.mp4,features/pose_data/960A.npy,960,Your vision will improve with these drops.,Ophthalmology & Vision Care
960B.mp4,features/pose_data/960B.npy,960,Your vision will improve with these drops.,Ophthalmology & Vision Care
961B.mp4,features/pose_data/961B.npy,961,Return immediately if pain or redness worsens.,Ophthalmology & Vision Care
961A.mp4,features/pose_data/961A.npy,961,Return immediately if pain or redness worsens.,Ophthalmology & Vision Care
962A.mp4,features/pose_data/962A.npy,962,Call the clinic if the drops cause irritation.,Ophthalmology & Vision Care
962B.mp4,features/pose_data/962B.npy,962,Call the clinic if the drops cause irritation.,Ophthalmology & Vision Care
963B.mp4,features/pose_data/963B.npy,963,Bring your old glasses to the next appointment.,Ophthalmology & Vision Care
963A.mp4,features/pose_data/963A.npy,963,Bring your old glasses to the next appointment.,Ophthalmology & Vision Care
964A.mp4,features/pose_data/964A.npy,964,Share this report with your family doctor.,Ophthalmology & Vision Care
964B.mp4,features/pose_data/964B.npy,964,Share this report with your family doctor.,Ophthalmology & Vision Care
966A.mp4,features/pose_data/966A.npy,966,Practice the eye exercises I showed you.,Ophthalmology & Vision Care
966B.mp4,features/pose_data/966B.npy,966,Practice the eye exercises I showed you.,Ophthalmology & Vision Care
967A.mp4,features/pose_data/967A.npy,967,Keep your follow-up appointment next month.,Ophthalmology & Vision Care
967B.mp4,features/pose_data/967B.npy,967,Keep your follow-up appointment next month.,Ophthalmology & Vision Care
968A.mp4,features/pose_data/968A.npy,968,Avoid driving until your vision clears.,Ophthalmology & Vision Care
968B.mp4,features/pose_data/968B.npy,968,Avoid driving until your vision clears.,Ophthalmology & Vision Care
969B.mp4,features/pose_data/969B.npy,969,Stay under a fan or AC if dust bothers you.,Ophthalmology & Vision Care
969A.mp4,features/pose_data/969A.npy,969,Stay under a fan or AC if dust bothers you.,Ophthalmology & Vision Care
970A.mp4,features/pose_data/970A.npy,970,Always wash hands before touching your eyes.,Ophthalmology & Vision Care
970B.mp4,features/pose_data/970B.npy,970,Always wash hands before touching your eyes.,Ophthalmology & Vision Care
971A.mp4,features/pose_data/971A.npy,971,My eyes feel sticky when I wake up.,Ophthalmology & Vision Care
971B.mp4,features/pose_data/971B.npy,971,My eyes feel sticky when I wake up.,Ophthalmology & Vision Care
972B.mp4,features/pose_data/972B.npy,972,Colors don’t look as bright as before.,Ophthalmology & Vision Care
972A.mp4,features/pose_data/972A.npy,972,Colors don’t look as bright as before.,Ophthalmology & Vision Care
973A.mp4,features/pose_data/973A.npy,973,I see flashes of light in the dark.,Ophthalmology & Vision Care
973B.mp4,features/pose_data/973B.npy,973,I see flashes of light in the dark.,Ophthalmology & Vision Care
974A.mp4,features/pose_data/974A.npy,974,"My vision is foggy, like looking through a cloud.",Ophthalmology & Vision Care
974B.mp4,features/pose_data/974B.npy,974,"My vision is foggy, like looking through a cloud.",Ophthalmology & Vision Care
975B.mp4,features/pose_data/975B.npy,975,One eye sees better than the other.,Ophthalmology & Vision Care
975A.mp4,features/pose_data/975A.npy,975,One eye sees better than the other.,Ophthalmology & Vision Care
976B.mp4,features/pose_data/976B.npy,976,My eyes get tired quickly when reading.,Ophthalmology & Vision Care
976A.mp4,features/pose_data/976A.npy,976,My eyes get tired quickly when reading.,Ophthalmology & Vision Care
977B.mp4,features/pose_data/977B.npy,977,I have trouble recognizing faces from far away.,Ophthalmology & Vision Care
977A.mp4,features/pose_data/977A.npy,977,I have trouble recognizing faces from far away.,Ophthalmology & Vision Care
978A.mp4,features/pose_data/978A.npy,978,Bright lights make me squint and tear up.,Ophthalmology & Vision Care
978B.mp4,features/pose_data/978B.npy,978,Bright lights make me squint and tear up.,Ophthalmology & Vision Care
979A.mp4,features/pose_data/979A.npy,979,My eyes feel heavy and hard to keep open.,Ophthalmology & Vision Care
979B.mp4,features/pose_data/979B.npy,979,My eyes feel heavy and hard to keep open.,Ophthalmology & Vision Care
980A.mp4,features/pose_data/980A.npy,980,My eyes feel heavy and hard to keep open.,Ophthalmology & Vision Care
980B.mp4,features/pose_data/980B.npy,980,My eyes feel heavy and hard to keep open.,Ophthalmology & Vision Care
981A.mp4,features/pose_data/981A.npy,981,Have you had any recent eye injuries?,Ophthalmology & Vision Care
981B.mp4,features/pose_data/981B.npy,981,Have you had any recent eye injuries?,Ophthalmology & Vision Care
982B.mp4,features/pose_data/982B.npy,982,Do your eyes hurt more in the morning or evening?,Ophthalmology & Vision Care
982A.mp4,features/pose_data/982A.npy,982,Do your eyes hurt more in the morning or evening?,Ophthalmology & Vision Care
983A.mp4,features/pose_data/983A.npy,983,Are you using any traditional eye remedies?,Ophthalmology & Vision Care
983B.mp4,features/pose_data/983B.npy,983,Are you using any traditional eye remedies?,Ophthalmology & Vision Care
984B.mp4,features/pose_data/984B.npy,984,Have you been exposed to smoke or chemicals?,Ophthalmology & Vision Care
984A.mp4,features/pose_data/984A.npy,984,Have you been exposed to smoke or chemicals?,Ophthalmology & Vision Care
985A.mp4,features/pose_data/985A.npy,985,Does your job involve staring at screens all day?,Ophthalmology & Vision Care
985B.mp4,features/pose_data/985B.npy,985,Does your job involve staring at screens all day?,Ophthalmology & Vision Care
986B.mp4,features/pose_data/986B.npy,986,Do you have trouble seeing traffic signs while driving?,Ophthalmology & Vision Care
986A.mp4,features/pose_data/986A.npy,986,Do you have trouble seeing traffic signs while driving?,Ophthalmology & Vision Care
987B.mp4,features/pose_data/987B.npy,987,Have you lost vision suddenly in one eye?,Ophthalmology & Vision Care
987A.mp4,features/pose_data/987A.npy,987,Have you lost vision suddenly in one eye?,Ophthalmology & Vision Care
988A.mp4,features/pose_data/988A.npy,988,Do you use herbal treatments for your eyes?,Ophthalmology & Vision Care
988B.mp4,features/pose_data/988B.npy,988,Do you use herbal treatments for your eyes?,Ophthalmology & Vision Care
989A.mp4,features/pose_data/989A.npy,989,Does your vision improve after resting your eyes?,Ophthalmology & Vision Care
989B.mp4,features/pose_data/989B.npy,989,Does your vision improve after resting your eyes?,Ophthalmology & Vision Care
990B.mp4,features/pose_data/990B.npy,990,Are you pregnant or breastfeeding?,Ophthalmology & Vision Care
990A.mp4,features/pose_data/990A.npy,990,Are you pregnant or breastfeeding?,Ophthalmology & Vision Care
991A.mp4,features/pose_data/991A.npy,991,Keep both eyes open while I check your vision.,Ophthalmology & Vision Care
991B.mp4,features/pose_data/991B.npy,991,Keep both eyes open while I check your vision.,Ophthalmology & Vision Care
992B.mp4,features/pose_data/992B.npy,992,Focus on the red light in this machine.,Ophthalmology & Vision Care
992A.mp4,features/pose_data/992A.npy,992,Focus on the red light in this machine.,Ophthalmology & Vision Care
993B.mp4,features/pose_data/993B.npy,993,Let me measure the distance between your eyes.,Ophthalmology & Vision Care
993A.mp4,features/pose_data/993A.npy,993,Let me measure the distance between your eyes.,Ophthalmology & Vision Care
994B.mp4,features/pose_data/994B.npy,994,This test will check how well you see colors.,Ophthalmology & Vision Care
994A.mp4,features/pose_data/994A.npy,994,This test will check how well you see colors.,Ophthalmology & Vision Care
995B.mp4,features/pose_data/995B.npy,995,Do you have any family history of blindness?,Ophthalmology & Vision Care
995A.mp4,features/pose_data/995A.npy,995,Do you have any family history of blindness?,Ophthalmology & Vision Care
996A.mp4,features/pose_data/996A.npy,996,Stay relaxed while I check your peripheral vision.,Ophthalmology & Vision Care
996B.mp4,features/pose_data/996B.npy,996,Stay relaxed while I check your peripheral vision.,Ophthalmology & Vision Care
997A.mp4,features/pose_data/997A.npy,997,This scan will take a picture of your retina.,Ophthalmology & Vision Care
997B.mp4,features/pose_data/997B.npy,997,This scan will take a picture of your retina.,Ophthalmology & Vision Care
998B.mp4,features/pose_data/998B.npy,998,Read the letters aloud as I point to them.,Ophthalmology & Vision Care
998A.mp4,features/pose_data/998A.npy,998,Read the letters aloud as I point to them.,Ophthalmology & Vision Care
999A.mp4,features/pose_data/999A.npy,999,Cover your right eye and read the first line.,Ophthalmology & Vision Care
999B.mp4,features/pose_data/999B.npy,999,Cover your right eye and read the first line.,Ophthalmology & Vision Care
1000B.mp4,features/pose_data/1000B.npy,1000,This light will feel bright but won’t harm you.,Ophthalmology & Vision Care
1000A.mp4,features/pose_data/1000A.npy,1000,This light will feel bright but won’t harm you.,Ophthalmology & Vision Care
1001D.mp4,features/pose_data/1001D.npy,1001,Take one tablet every morning with food.,Prescriptions
1001E.mp4,features/pose_data/1001E.npy,1001,Take one tablet every morning with food.,Prescriptions
1001B.mp4,features/pose_data/1001B.npy,1001,Take one tablet every morning with food.,Prescriptions
1004E.mp4,features/pose_data/1004E.npy,1004,Please take this medicine before meals.,Prescriptions
1004B.mp4,features/pose_data/1004B.npy,1004,Please take this medicine before meals.,Prescriptions
1004D.mp4,features/pose_data/1004D.npy,1004,Please take this medicine before meals.,Prescriptions
1005B.mp4,features/pose_data/1005B.npy,1005,This prescription is for a 30-day supply.,Prescriptions
1005E.mp4,features/pose_data/1005E.npy,1005,This prescription is for a 30-day supply.,Prescriptions
1005D.mp4,features/pose_data/1005D.npy,1005,This prescription is for a 30-day supply.,Prescriptions
1006B.mp4,features/pose_data/1006B.npy,1006,Ensure you complete the entire course of antibiotics.,Prescriptions
1006D.mp4,features/pose_data/1006D.npy,1006,Ensure you complete the entire course of antibiotics.,Prescriptions
1006E.mp4,features/pose_data/1006E.npy,1006,Ensure you complete the entire course of antibiotics.,Prescriptions
1007E.mp4,features/pose_data/1007E.npy,1007,Take one pill every 12 hours.,Prescriptions
1007D.mp4,features/pose_data/1007D.npy,1007,Take one pill every 12 hours.,Prescriptions
1007B.mp4,features/pose_data/1007B.npy,1007,Take one pill every 12 hours.,Prescriptions
1008B.mp4,features/pose_data/1008B.npy,1008,Follow the prescribed dosage and do not exceed it.,Prescriptions
1008E.mp4,features/pose_data/1008E.npy,1008,Follow the prescribed dosage and do not exceed it.,Prescriptions
1008D.mp4,features/pose_data/1008D.npy,1008,Follow the prescribed dosage and do not exceed it.,Prescriptions
1009B.mp4,features/pose_data/1009B.npy,1009,This is an over-the-counter medication; no prescription required.,Prescriptions
1009D.mp4,features/pose_data/1009D.npy,1009,This is an over-the-counter medication; no prescription required.,Prescriptions
1009E.mp4,features/pose_data/1009E.npy,1009,This is an over-the-counter medication; no prescription required.,Prescriptions
1010D.mp4,features/pose_data/1010D.npy,1010,This medication may cause drowsiness.,Prescriptions
1010E.mp4,features/pose_data/1010E.npy,1010,This medication may cause drowsiness.,Prescriptions
1010B.mp4,features/pose_data/1010B.npy,1010,This medication may cause drowsiness.,Prescriptions
1012D.mp4,features/pose_data/1012D.npy,1012,You should take these capsules after meals.,Prescriptions
1012B.mp4,features/pose_data/1012B.npy,1012,You should take these capsules after meals.,Prescriptions
1012E.mp4,features/pose_data/1012E.npy,1012,You should take these capsules after meals.,Prescriptions
1013E.mp4,features/pose_data/1013E.npy,1013,"This medication can cause nausea, so take it with food.",Prescriptions
